ID,Feature,Category,swap_proportion,Acc,Acc_after,Distortion_hellinger,Distortion_wasserstein,cramers_v_distortion,Distortion_kl,Distortion_js,hellinger_div,wasserstein_div,cramers_v_div,KL_div,JS_Div,Casuality,Importance,SP,SP_after,TPR,TPR_after,FPR,FPR_after
F_4,chol,244.0-564.0,0.8,25.0,25.0,nan,0.001876441851478144,1.0,0.003581655238346579,0.030149334548704016,0.0,0.0,1.0,0.0,0.0,0.0,75.0,0.5,0.5,0.0,0.0,0.667,0.667
F_5,fbs,0.0,0.8,57.143,57.143,nan,0.00012528708681051878,0.9980400592660346,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,42.857,0.429,0.429,0.333,0.333,0.5,0.5
F_5,fbs,1.0,0.8,nan,nan,nan,0.00012528708681051878,0.9980400592660346,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,nan,nan,0,0,0,0,0,0
F_6,restecg,0.0,0.8,100.0,100.0,nan,0.00026930847954611864,0.9934852726704041,0.0,0.0,nan,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F_6,restecg,1.0,0.8,0.0,0.0,nan,0.00026930847954611864,0.9934852726704041,0.0,0.0,nan,0.0,nan,0.0,0.0,0.0,100.0,1.0,1.0,1.0,1.0,0,0
F_6,restecg,2.0,0.8,33.333,33.333,nan,0.00026930847954611864,0.9934852726704041,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,66.667,0.667,0.667,0.0,0.0,1.0,1.0
F_7,thalach,71.0-153.0,0.8,20.0,20.0,nan,0.001054872489749402,0.9770084209183945,0.0019965204992671167,0.022423865133804524,0.0,0.0,1.0,0.0,0.0,0.0,80.0,0.6,0.6,0.333,0.333,1.0,1.0
F_7,thalach,154.0-202.0,0.8,100.0,100.0,nan,0.001054872489749402,0.9770084209183945,0.0019965204992671167,0.022423865133804524,nan,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
F_8,exang,0.0,0.8,60.0,60.0,nan,0.00012528708681051878,0.9980400592660346,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,40.0,0.4,0.4,0.0,0.0,0.5,0.5
F_8,exang,1.0,0.8,50.0,50.0,nan,0.00012528708681051878,0.9980400592660346,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,50.0,0.5,0.5,0.5,0.5,0,0
F_9,oldpeak,0.9-6.2,0.8,33.333,33.333,nan,0.0005615088924277238,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,66.667,0.5,0.5,0.333,0.333,0.667,0.667
F_9,oldpeak,0.0-0.8,0.8,100.0,100.0,nan,0.0005615088924277238,1.0,0.0,0.0,nan,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
F_10,ca,0.0-1.0,0.8,50.0,50.0,nan,0.0002696343242655634,0.9955144655902431,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,50.0,0.5,0.5,0.5,0.5,0.5,0.5
F_10,ca,2.0-3.0,0.8,0.0,0.0,nan,0.0002696343242655634,0.9955144655902431,0.0,0.0,nan,0.0,nan,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0,0
F_11,thal,3.0,0.8,66.667,66.667,nan,0.0001961646107530845,0.9850066473065526,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,33.333,0.333,0.333,0,0,0.333,0.333
F_11,thal,6.0,0.8,nan,nan,nan,0.0001961646107530845,0.9850066473065526,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,nan,nan,0,0,0,0,0,0
F_11,thal,7.0,0.8,50.0,50.0,nan,0.0001961646107530845,0.9850066473065526,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,50.0,0.5,0.5,0.333,0.333,1.0,1.0
F_0,age,0.0,0.8,25.0,25.0,nan,0.00017326964599169667,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,75.0,0.75,0.75,1.0,1.0,0.5,0.5
F_0,age,1.0,0.8,33.333,33.333,nan,0.00017326964599169667,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,66.667,0.667,0.667,0,0,0.667,0.667
F_1,sex,0.0,0.8,33.333,33.333,nan,0.00017326964599169667,1.0,0.0,0.0,nan,0.0,nan,0.0,0.0,0.0,66.667,1.0,1.0,1.0,1.0,1.0,1.0
F_1,sex,1.0,0.8,25.0,25.0,nan,0.00017326964599169667,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,75.0,0.5,0.5,0,0,0.5,0.5
F_2,cp,1.0-3.0,0.8,50.0,50.0,nan,0.00017326964599169667,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,50.0,0.5,0.5,0,0,0.5,0.5
F_2,cp,4.0,0.8,66.667,66.667,nan,0.00017326964599169667,1.0,0.0,0.0,nan,0.0,nan,0.0,0.0,0.0,33.333,1.0,1.0,1.0,1.0,1.0,1.0
F_3,trestbps,132.0-200.0,0.8,100.0,100.0,nan,0.00017326964599169667,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5,0.5,1.0,1.0,0.0,0.0
F_3,trestbps,94.0-130.0,0.8,40.0,40.0,nan,0.00017326964599169667,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,60.0,0.8,0.8,1.0,1.0,0.75,0.75
F_4,chol,126.0-243.0,0.8,75.0,75.0,nan,0.00017326964599169667,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,25.0,0.5,0.5,1.0,1.0,0.333,0.333
F_4,chol,244.0-564.0,0.8,33.333,33.333,nan,0.00017326964599169667,1.0,0.0,0.0,nan,0.0,nan,0.0,0.0,0.0,66.667,1.0,1.0,1.0,1.0,1.0,1.0
F_5,fbs,0.0,0.8,28.571,28.571,nan,0.00017326964599169667,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,71.429,0.714,0.714,1.0,1.0,0.6,0.6
F_5,fbs,1.0,0.8,nan,nan,nan,0.00017326964599169667,1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,nan,nan,0,0,0,0,0,0
F_6,restecg,0.0,0.8,0.0,0.0,nan,0.00017326964599169667,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,100.0,0.667,0.667,0,0,0.667,0.667
F_6,restecg,1.0,0.8,0.0,0.0,nan,0.00017326964599169667,1.0,0.0,0.0,nan,0.0,nan,0.0,0.0,0.0,100.0,1.0,1.0,1.0,1.0,0,0
F_6,restecg,2.0,0.8,66.667,66.667,nan,0.00017326964599169667,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,33.333,0.667,0.667,1.0,1.0,0.5,0.5
F_7,thalach,71.0-153.0,0.8,100.0,100.0,nan,0.00017326964599169667,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.667,0.667,1.0,1.0,0.0,0.0
F_7,thalach,154.0-202.0,0.8,25.0,25.0,nan,0.00017326964599169667,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,75.0,0.75,0.75,0,0,0.75,0.75
F_8,exang,0.0,0.8,0.0,0.0,nan,0.00017326964599169667,1.0,0.0,0.0,nan,0.0,nan,0.0,0.0,0.0,100.0,1.0,1.0,0,0,1.0,1.0
F_8,exang,1.0,0.8,40.0,40.0,nan,0.00017326964599169667,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,60.0,0.6,0.6,1.0,1.0,0.333,0.333
F_9,oldpeak,0.9-6.2,0.8,75.0,75.0,nan,0.00017326964599169667,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,25.0,0.75,0.75,1.0,1.0,0.5,0.5
F_9,oldpeak,0.0-0.8,0.8,33.333,33.333,nan,0.00017326964599169667,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,66.667,0.667,0.667,0,0,0.667,0.667
F_10,ca,0.0-1.0,0.8,57.143,57.143,nan,0.00017326964599169667,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,42.857,0.714,0.714,1.0,1.0,0.6,0.6
F_10,ca,2.0-3.0,0.8,nan,nan,nan,0.00017326964599169667,1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,nan,nan,0,0,0,0,0,0
F_11,thal,3.0,0.8,25.0,25.0,nan,0.00017326964599169667,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,75.0,0.5,0.5,0,0,0.5,0.5
F_11,thal,6.0,0.8,0.0,0.0,nan,0.00017326964599169667,1.0,0.0,0.0,nan,0.0,nan,0.0,0.0,0.0,100.0,1.0,1.0,0,0,1.0,1.0
F_11,thal,7.0,0.8,50.0,50.0,nan,0.00017326964599169667,1.0,0.0,0.0,nan,0.0,nan,0.0,0.0,0.0,50.0,1.0,1.0,1.0,1.0,0,0
F_0,age,0.0,0.8,60.0,60.0,nan,0.0002895319030128961,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,40.0,0.6,0.6,0.333,0.333,1.0,1.0
F_0,age,1.0,0.8,50.0,50.0,nan,0.0002895319030128961,1.0,0.0,0.0,nan,0.0,nan,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0
F_1,sex,0.0,0.8,40.0,40.0,nan,0.0002895319030128961,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,60.0,0.6,0.6,0.5,0.5,0.667,0.667
F_1,sex,1.0,0.8,100.0,100.0,nan,0.0002895319030128961,1.0,0.0,0.0,nan,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
F_2,cp,1.0-3.0,0.8,33.333,33.333,nan,0.0002895319030128961,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,66.667,0.667,0.667,0,0,0.667,0.667
F_2,cp,4.0,0.8,25.0,25.0,nan,0.0002895319030128961,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,75.0,0.25,0.25,0.25,0.25,0,0
F_3,trestbps,132.0-200.0,0.8,40.0,40.0,nan,0.0002895319030128961,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,60.0,0.6,0.6,0.5,0.5,0.667,0.667
F_3,trestbps,94.0-130.0,0.8,0.0,0.0,nan,0.0002895319030128961,1.0,0.0,0.0,nan,0.0,nan,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0,0
F_4,chol,126.0-243.0,0.8,40.0,40.0,nan,0.0002895319030128961,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,60.0,0.2,0.2,0.25,0.25,0.0,0.0
F_4,chol,244.0-564.0,0.8,0.0,0.0,nan,0.0002895319030128961,1.0,0.0,0.0,nan,0.0,nan,0.0,0.0,0.0,100.0,1.0,1.0,0,0,1.0,1.0
F_5,fbs,0.0,0.8,57.143,57.143,nan,0.0002895319030128961,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,42.857,0.429,0.429,0.25,0.25,0.667,0.667
F_5,fbs,1.0,0.8,nan,nan,nan,0.0002895319030128961,1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,nan,nan,0,0,0,0,0,0
F_6,restecg,0.0,0.8,50.0,50.0,nan,0.0002895319030128961,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,50.0,0.25,0.25,0.333,0.333,0.0,0.0
F_6,restecg,1.0,0.8,nan,nan,nan,0.0002895319030128961,1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,nan,nan,0,0,0,0,0,0
F_6,restecg,2.0,0.8,66.667,66.667,nan,0.0002895319030128961,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,33.333,0.667,0.667,0.0,0.0,1.0,1.0
F_7,thalach,71.0-153.0,0.8,28.571,28.571,nan,0.0002895319030128961,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,71.429,0.429,0.429,0.25,0.25,0.667,0.667
F_7,thalach,154.0-202.0,0.8,nan,nan,nan,0.0002895319030128961,1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,nan,nan,0,0,0,0,0,0
F_8,exang,0.0,0.8,33.333,33.333,nan,0.0002895319030128961,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,66.667,0.667,0.667,0,0,0.667,0.667
F_8,exang,1.0,0.8,75.0,75.0,nan,0.0002895319030128961,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,25.0,0.25,0.25,0.25,0.25,0,0
F_9,oldpeak,0.9-6.2,0.8,0.0,0.0,nan,0.0002895319030128961,1.0,0.0,0.0,nan,0.0,nan,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0,0
F_9,oldpeak,0.0-0.8,0.8,33.333,33.333,nan,0.0002895319030128961,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,66.667,0.5,0.5,0.333,0.333,0.667,0.667
F_10,ca,0.0-1.0,0.8,28.571,28.571,nan,0.0002895319030128961,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,71.429,0.429,0.429,0.25,0.25,0.667,0.667
F_10,ca,2.0-3.0,0.8,nan,nan,nan,0.0002895319030128961,1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,nan,nan,0,0,0,0,0,0
F_11,thal,3.0,0.8,50.0,50.0,nan,0.0002895319030128961,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,50.0,0.5,0.5,0.0,0.0,0.667,0.667
F_11,thal,6.0,0.8,nan,nan,nan,0.0002895319030128961,1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,nan,nan,0,0,0,0,0,0
F_11,thal,7.0,0.8,66.667,66.667,nan,0.0002895319030128961,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,33.333,0.333,0.333,0.333,0.333,0,0
F_0,age,0.0,0.8,25.0,25.0,nan,0.00018251891970053367,0.9963474962749359,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,75.0,0.25,0.25,0.0,0.0,1.0,1.0
F_0,age,1.0,0.8,33.333,33.333,nan,0.00018251891970053367,0.9963474962749359,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,66.667,0.667,0.667,0,0,0.667,0.667
F_1,sex,0.0,0.8,25.0,25.0,nan,0.000182518919700536,0.9963474962749359,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,75.0,0.25,0.25,0.0,0.0,0.5,0.5
F_1,sex,1.0,0.8,33.333,33.333,nan,0.000182518919700536,0.9963474962749359,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,66.667,0.667,0.667,0.0,0.0,1.0,1.0
F_2,cp,1.0-3.0,0.8,100.0,100.0,nan,0.0004251210810391942,0.9896402149781712,0.0,0.0,nan,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
F_2,cp,4.0,0.8,0.0,0.0,nan,0.0004251210810391942,0.9896402149781712,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,100.0,0.5,0.5,0.0,0.0,1.0,1.0
F_3,trestbps,132.0-200.0,0.8,0.0,50.0,nan,0.001396021512015526,0.9805806756909202,0.00923810000929498,0.04944381032775813,nan,0.5,nan,inf,0.5208076662072949,50.0,50.0,0.5,1.0,0.0,1.0,1.0,1.0
F_3,trestbps,94.0-130.0,0.8,20.0,20.0,nan,0.001396021512015526,0.9805806756909202,0.00923810000929498,0.04944381032775813,0.0,0.0,1.0,0.0,0.0,0.0,80.0,0.4,0.4,0.0,0.0,0.667,0.667
F_4,chol,126.0-243.0,0.8,20.0,20.0,nan,0.007571625235583558,1.0,inf,0.09358410357751558,0.0,0.0,1.0,0.0,0.0,0.0,80.0,0.6,0.6,0.0,0.0,0.75,0.75
F_4,chol,244.0-564.0,0.8,0.0,0.0,nan,0.007571625235583558,1.0,inf,0.09358410357751558,nan,0.0,nan,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0,0
F_5,fbs,0.0,0.8,28.571,28.571,nan,0.00012942272548825424,0.9966165186741176,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,71.429,0.429,0.429,0.0,0.0,0.75,0.75
F_5,fbs,1.0,0.8,nan,nan,nan,0.00012942272548825424,0.9966165186741176,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,nan,nan,0,0,0,0,0,0
F_6,restecg,0.0,0.8,25.0,25.0,nan,0.0001923223970614042,0.9951837141955249,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,75.0,0.75,0.75,0,0,0.75,0.75
F_6,restecg,1.0,0.8,0.0,0.0,nan,0.0001923223970614042,0.9951837141955249,0.0,0.0,nan,0.0,nan,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0,0
F_6,restecg,2.0,0.8,50.0,50.0,nan,0.0001923223970614042,0.9951837141955249,0.0,0.0,nan,0.0,nan,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0,0
F_7,thalach,71.0-153.0,0.8,16.667,16.667,nan,0.000982372861078197,0.9848857801796107,0.005285243136501646,0.038025410321590965,0.0,0.0,1.0,0.0,0.0,0.0,83.333,0.333,0.333,0.0,0.0,0.667,0.667
F_7,thalach,154.0-202.0,0.8,0.0,0.0,nan,0.000982372861078197,0.9848857801796107,0.005285243136501646,0.038025410321590965,nan,0.0,nan,0.0,0.0,0.0,100.0,1.0,1.0,0,0,1.0,1.0
F_8,exang,0.0,0.8,40.0,40.0,nan,0.00012942272548825424,0.9966165186741176,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,60.0,0.6,0.6,0.0,0.0,0.75,0.75
F_8,exang,1.0,0.8,0.0,50.0,nan,0.00012942272548825424,0.9966165186741176,0.0,0.0,nan,0.5,nan,inf,0.5208076662072949,50.0,50.0,0.0,0.5,0.0,0.5,0,0
F_9,oldpeak,0.9-6.2,0.8,0.0,0.0,nan,0.000182518919700536,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,100.0,0.25,0.25,0.0,0.0,1.0,1.0
F_9,oldpeak,0.0-0.8,0.8,33.333,33.333,nan,0.000182518919700536,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,66.667,0.667,0.667,0,0,0.667,0.667
F_10,ca,0.0-1.0,0.8,16.667,16.667,nan,0.0002892419541427437,0.9936180280743129,0.0,0.0,0.44583724603455543,0.33333333333333326,0.447213595499958,0.0,0.0,33.333,83.333,0.5,0.833,0.0,0.5,0.75,1.0
F_10,ca,2.0-3.0,0.8,0.0,0.0,nan,0.0002892419541427437,0.9936180280743129,0.0,0.0,nan,0.0,nan,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0,0
F_11,thal,3.0,0.8,40.0,40.0,nan,0.0006308538925769522,0.9731985329907689,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,60.0,0.6,0.6,0.0,0.0,0.75,0.75
F_11,thal,6.0,0.8,nan,nan,nan,0.0006308538925769522,0.9731985329907689,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,nan,nan,0,0,0,0,0,0
F_11,thal,7.0,0.8,0.0,0.0,nan,0.0006308538925769522,0.9731985329907689,0.0,0.0,nan,0.0,nan,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0,0
F_0,age,0.0,0.8,0.0,0.0,1.0,0.00015200473340984752,0.9964704700152878,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,100.0,0.333,0.333,0.5,0.5,0.0,0.0
F_0,age,1.0,0.8,25.0,25.0,1.0,0.00015200473340984752,0.9964704700152878,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,75.0,0.75,0.75,1.0,1.0,0.667,0.667
F_1,sex,0.0,0.8,25.0,0.0,nan,0.00033144645748280825,0.996565530782024,0.0,0.0,0.32988524492859284,0.25,0.5773502691896257,0.0,0.0,25.0,100.0,0.5,0.75,1.0,1.0,0.333,0.667
F_1,sex,1.0,0.8,0.0,0.0,nan,0.00033144645748280825,0.996565530782024,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,100.0,0.667,0.667,0.5,0.5,1.0,1.0
F_2,cp,1.0-3.0,0.8,50.0,50.0,nan,0.0003794588125834998,0.9889869756954528,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,50.0,0.5,0.5,0,0,0.5,0.5
F_2,cp,4.0,0.8,66.667,66.667,nan,0.0003794588125834998,0.9889869756954528,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,33.333,0.667,0.667,0.667,0.667,0,0
F_3,trestbps,132.0-200.0,0.8,66.667,66.667,nan,0.0005600363267085006,0.9723748353967314,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,33.333,0.333,0.333,0.5,0.5,0.0,0.0
F_3,trestbps,94.0-130.0,0.8,50.0,75.0,nan,0.0005600363267085006,0.9723748353967314,0.0,0.0,0.32988524492859284,0.25,0.5773502691896257,0.0,0.0,25.0,25.0,0.75,0.5,1.0,1.0,0.667,0.333
F_4,chol,126.0-243.0,0.8,57.143,42.857,nan,0.008984173881368783,1.0,0.09755456230741547,0.17342865867730362,0.349006811510115,0.1428571428571429,0.7302967433402214,0.0,0.0,14.286,57.143,0.571,0.714,0.667,0.667,0.5,0.75
F_4,chol,244.0-564.0,0.8,nan,nan,nan,0.008984173881368783,1.0,0.09755456230741547,0.17342865867730362,0.0,0.0,-1.0,0.0,0.0,nan,nan,0,0,0,0,0,0
F_5,fbs,0.0,0.8,16.667,16.667,nan,0.00019980812948425927,0.9966948747739569,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,83.333,0.667,0.667,1.0,1.0,0.5,0.5
F_5,fbs,1.0,0.8,0.0,0.0,nan,0.00019980812948425927,0.9966948747739569,0.0,0.0,nan,0.0,nan,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0,0
F_6,restecg,0.0,0.8,20.0,20.0,nan,0.00015200473340984752,0.9942537497161426,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,80.0,0.4,0.4,0.5,0.5,0.333,0.333
F_6,restecg,1.0,0.8,nan,nan,nan,0.00015200473340984752,0.9942537497161426,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,nan,nan,0,0,0,0,0,0
F_6,restecg,2.0,0.8,0.0,0.0,nan,0.00015200473340984752,0.9942537497161426,0.0,0.0,nan,0.0,nan,0.0,0.0,0.0,100.0,1.0,1.0,1.0,1.0,1.0,1.0
F_7,thalach,71.0-153.0,0.8,25.0,25.0,nan,0.000861239773455357,0.9657599638069015,0.0036603729358926575,0.030478845258919227,0.0,0.0,1.0,0.0,0.0,0.0,75.0,0.75,0.75,0.5,0.5,1.0,1.0
F_7,thalach,154.0-202.0,0.8,100.0,100.0,nan,0.000861239773455357,0.9657599638069015,0.0036603729358926575,0.030478845258919227,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.333,0.333,1.0,1.0,0.0,0.0
F_8,exang,0.0,0.8,16.667,16.667,nan,0.00033144645748280825,0.996565530782024,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,83.333,0.5,0.5,0.667,0.667,0.333,0.333
F_8,exang,1.0,0.8,0.0,0.0,nan,0.00033144645748280825,0.996565530782024,0.0,0.0,nan,0.0,nan,0.0,0.0,0.0,100.0,1.0,1.0,0,0,1.0,1.0
F_9,oldpeak,0.9-6.2,0.8,60.0,60.0,nan,0.00015200473340984752,0.9981985610636084,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,40.0,0.6,0.6,0.667,0.667,0.5,0.5
F_9,oldpeak,0.0-0.8,0.8,50.0,100.0,nan,0.00015200473340984752,0.9981985610636084,0.0,0.0,nan,0.5,nan,inf,0.5208076662072949,50.0,0.0,0.5,0.0,0,0,0.5,0.0
F_10,ca,0.0-1.0,0.8,33.333,0.0,nan,0.00019564021847195693,0.9943433082786924,0.0,0.0,nan,0.5000000000000002,nan,inf,0.5494357900700094,33.333,100.0,0.667,1.0,0,0,0.667,1.0
F_10,ca,2.0-3.0,0.8,75.0,75.0,nan,0.00019564021847195693,0.9943433082786924,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,25.0,0.5,0.5,0.667,0.667,0.0,0.0
F_11,thal,3.0,0.8,25.0,25.0,nan,0.0006087660507970497,0.982222940457972,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,75.0,0.5,0.5,0,0,0.5,0.5
F_11,thal,6.0,0.8,nan,nan,nan,0.0006087660507970497,0.982222940457972,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,nan,nan,0,0,0,0,0,0
F_11,thal,7.0,0.8,0.0,0.0,nan,0.0006087660507970497,0.982222940457972,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,100.0,0.667,0.667,0.667,0.667,0,0
F_0,age,0.0,0.8,25.0,25.0,nan,0.00024729026250084707,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,75.0,0.25,0.25,0.0,0.0,0.5,0.5
F_0,age,1.0,0.8,33.333,33.333,nan,0.00024729026250084707,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,66.667,0.667,0.667,0,0,0.667,0.667
F_1,sex,0.0,0.8,50.0,50.0,nan,0.00024729026250084707,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,50.0,0.5,0.5,0,0,0.5,0.5
F_1,sex,1.0,0.8,20.0,20.0,nan,0.00024729026250084707,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,80.0,0.4,0.4,0.0,0.0,0.667,0.667
F_2,cp,1.0-3.0,0.8,33.333,33.333,nan,0.00024729026250084707,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,66.667,0.667,0.667,0,0,0.667,0.667
F_2,cp,4.0,0.8,25.0,25.0,nan,0.00024729026250084707,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,75.0,0.25,0.25,0.0,0.0,0.5,0.5
F_3,trestbps,132.0-200.0,0.8,33.333,33.333,nan,0.00024729026250084707,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,66.667,0.333,0.333,0.0,0.0,0.5,0.5
F_3,trestbps,94.0-130.0,0.8,25.0,25.0,nan,0.00024729026250084707,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,75.0,0.5,0.5,0.0,0.0,0.667,0.667
F_4,chol,126.0-243.0,0.8,33.333,33.333,nan,0.00024729026250084707,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,66.667,0.333,0.333,0.0,0.0,0.5,0.5
F_4,chol,244.0-564.0,0.8,0.0,0.0,nan,0.00024729026250084707,1.0,0.0,0.0,nan,0.0,nan,0.0,0.0,0.0,100.0,1.0,1.0,0,0,1.0,1.0
F_5,fbs,0.0,0.8,28.571,28.571,nan,0.00024729026250084707,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,71.429,0.429,0.429,0.0,0.0,0.6,0.6
F_5,fbs,1.0,0.8,nan,nan,nan,0.00024729026250084707,1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,nan,nan,0,0,0,0,0,0
F_6,restecg,0.0,0.8,0.0,0.0,nan,0.00024729026250084707,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,100.0,0.75,0.75,0,0,0.75,0.75
F_6,restecg,1.0,0.8,nan,nan,nan,0.00024729026250084707,1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,nan,nan,0,0,0,0,0,0
